,title,link,views,date,thumbnail
419,How to Take Screenshot Using Python? | GeeksforGeeks,/watch?v=Wk2aaHz3Dv0,13K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
420,Build Your First Data Science Web App Using Python | GeeksforGeeks,/watch?v=dr78W28vzbM,12K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
421,How to Compile and Execute a Java Program? | GeeksforGeeks,/watch?v=0f-Sx81bIWQ,5.4K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
422,How to Make a Covid-19 Tracker Android App? | GeeksforGeeks,/watch?v=opCW91zYJcI,32K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
423,How to Rename Columns in Pandas DataFrame? | GeeksforGeeks,/watch?v=jj-6-DUpG5o,14K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
424,Machine Learning vs Data Science | GeeksforGeeks,/watch?v=9J-7-xOfAf4,9.1K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
425,ProGeekCup 2021 - A Project Competition By GeeksforGeeks,/watch?v=WXnvzixVAjc,1.9K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
426,How to Make a Quiz App in Android? | GeeksforGeeks,/watch?v=5lmhxob61eg,68K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
427,Registration Form Using Python Tkinter | GeeksforGeeks,/watch?v=c3rp-iKe3cI,40K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
428,How to Add New Column in Pandas Dataframe? | GeeksforGeeks,/watch?v=IZ8oCcVB3iA,37K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
429,How to Get Started with Android Development? | GeeksforGeeks,/watch?v=U8PNOIdBL9M,5.9K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
430,Different Ways to Create a Pandas DataFrame | GeeksforGeeks,/watch?v=dEHJmn6p39M,32K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
431,Prepare for your next technical interview | Complete Interview Preparation | GeeksforGeeks,/watch?v=sIn_mztgNQw,300K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
432,How to Speed Up Android Studio? | GeeksforGeeks,/watch?v=fOzzJ83A2og,53K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
433,The advice that every geek has been waiting for is here! | GeeksforGeeks ft. Vipul Goyal,/watch?v=DCi_Dz25880,4.7K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
434,School Ambassador Program by GeeksforGeeks,/watch?v=Z617vWKuslU,2.2K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
435,What Can You Do With Python? | GeeksforGeeks,/watch?v=G7G4MpFg8jg,67K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
436,Top 5 VS Code Extensions in 2021 | GeeksforGeeks,/watch?v=yS23Nrt-FVQ,2.4K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
437,Why to Choose Flutter For Android Development? | GeeksforGeeks,/watch?v=sNtuTPyrTNU,31K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
438,5 Mistakes To Avoid As a Beginner Web Developer | GeeksforGeeks,/watch?v=f4CF9Xn38go,7.1K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
439,How Java Works? | GeeksforGeeks,/watch?v=H7UlMH_SdGc,62K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
440,IIIT Hyderabad MTech admission Process | PGEE & MTech Interview Experience,/watch?v=dGXiAb5qW40,11K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
441,Web Scraping Using Python | GeeksforGeeks,/watch?v=O6nnVHPjcJU,231K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
442,10 Smart Questions To Ask Your Interviewer | GeeksforGeeks,/watch?v=FoCldrjRcGQ,2.6K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
443,Things To Know Before Start Programming | GeeksforGeeks,/watch?v=rf7g1Jd-zTI,6.9K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
444,FREE TCS NQT May 2021 Preparation By GeeksforGeeks,/watch?v=0qIz8MaqTZU,12K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
445,VIDEO INTERNSHIP Program By GeeksforGeeks,/watch?v=eygbryo6qfU,5.4K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
446,Why You Should Learn JavaScript? | GeeksforGeeks,/watch?v=9eMvxwk6Op4,10K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
447,All You Need to Know About Flutter | GeeksforGeeks,/watch?v=ggNmmRYWv0I,15K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
448,5 Mistakes You MUST Avoid in College | Ishan | GeeksforGeeks,/watch?v=inTUjgTkAZs,4.1K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
449,Best Campus Ambassador Programs For College Students | Ishan | GeeksforGeeks,/watch?v=yrEIbh-VKwo,45K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
450,Essential Math For Data Science | Shivani | GeeksforGeeks,/watch?v=fGV2rxn42R4,70K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
451,10 Javascript Projects For Beginners | Ishan Sharma | GeeksforGeeks,/watch?v=UcPv77liuc4,68K views,2 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
452,Best IDE for Programming in 2021 | Yashwanth | GeeksforGeeks,/watch?v=IzqjcW4lex4,31K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
453,Keep Yourself Updated as Software Developer | Ishan Sharma | GeeksforGeeks,/watch?v=5-AKp3S7Wz4,20K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
454,Complete Roadmap to Become a Data Scientist | Etisha | GeeksforGeeks,/watch?v=2svr0P081A4,35K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
455,Learn DSA and Get Placed | Online Course | GeeksforGeeks,/watch?v=k48uwmX4Z8I,79K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
456,DSA-Online Course at a Student Friendly Price | GeeksforGeeks,/watch?v=2NhQ8Hj1ESY,225K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
457,Effective Productivity Hacks for Software Developers | Radhika | GeeksforGeeks,/watch?v=_Ufe1LY09zY,2.7K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
458,Start Your Learning Journey With Us | GeeksforGeeks ft. Divyendu Sharma,/watch?v=sa9l-dTv9Gk,647K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
459,Data Structures and Algorithms | Online Course | GeeksforGeeks,/watch?v=XV8zBiRIivQ,517K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
460,Why New Developers Should Work In Startup | Ishan Sharma | GeeksforGeeks,/watch?v=CxLl-Zr4uBw,1.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
461,Get Started with DSA Self-Paced | GeeksforGeeks,/watch?v=sBx4pIdpPz4,359K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
462,Introduction to C Language | Sample Video for C Course | GeeksforGeeks,/watch?v=l2PyiNFZwNc,143K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
463,Solutions | #30daysofcodewithGFG | Day 30,/watch?v=-RQHjRFrNxU,1.3K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
464,How to Become a Self-Taught Software Developer | Ishan Sharma | GeeksforGeeks,/watch?v=x2DE-BUc5KA,14K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
465,Solutions | #30daysofcodewithGFG | Day 29,/watch?v=tEbTtwYWUyI,909 views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
466,Solutions | #30daysofcodewithGFG | Day 28,/watch?v=JaIU4CteN50,986 views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
467,Introduction to Full-Stack Development | #Skillitup | GeeksforGeeks,/watch?v=r1pJs5JVMhc,2.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
468,Tips To Crack Campus Placement Interview | Radhika | GeeksforGeeks,/watch?v=PUlb6LGwGmc,8.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
469,Solutions | #30daysofcodewithGFG | Day 27,/watch?v=4mFr3x9PNZU,1.4K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
470,Solutions | #30daysofcodewithGFG | Day 26,/watch?v=lbekU2EOu4E,799 views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
471,How To Become a Good Programmer | Ishan Sharma | GeeksforGeeks,/watch?v=2gqWVe_m51M,68K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
472,Solutions | #30daysofcodewithGFG | Day 25,/watch?v=GTkM3HEuyx0,1.1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
473,DSA Self-Paced | Online Course | GeeksforGeeks,/watch?v=RLiN0bbeTD8,360K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
474,Solutions | #30daysofcodewithGFG | Day 24,/watch?v=wv-QRW-iEk0,1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
475,Top 10 Machine Learning Project Ideas | Yashwanth | GeeksforGeeks,/watch?v=dDo_3bmBU3A,14K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
476,Solutions | #30daysofcodewithGFG | Day 23,/watch?v=JeRCVoVFsQw,814 views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
477,Solutions | #30daysofcodewithGFG | Day 22,/watch?v=LSbS7GdV6-o,811 views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
478,Why should we Hire You? | Best Answer For Interview,/watch?v=ZZXsQrPZhgQ,2.2K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
479,Solutions | #30daysofcodewithGFG | Day 21,/watch?v=g9ts-D5yuo8,947 views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
480,Solutions | #30daysofcodewithGFG | Day 20,/watch?v=BF8p69mlGT4,1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
481,First Impression of GATE CSE 2021 | GeeksforGeeks,/watch?v=niCN3kLadAQ,1.3K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
482,Solutions | #30daysofcodewithGFG | Day 19,/watch?v=i6EY2KN7i_E,1.4K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
483,Solutions | #30daysofcodewithGFG | Day 18,/watch?v=MMYARBoe49o,1.6K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
484,Solutions | #30daysofcodewithGFG | Day 17,/watch?v=GLR7JnodVbM,1.2K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
485,Top 7 Programming Language for Data Science | Yashwanth | Geeksforgeeks,/watch?v=SSGaShI_mBE,1.3K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
486,Solutions | #30daysofcodewithGFG | Day 16,/watch?v=2Wg28re5VG0,2K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
487,Solutions | #30daysofcodewithGFG | Day 15,/watch?v=Vz3qEhyRvgI,1.1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
488,Freelance software developer Guide in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=DciPXior1Ck,132K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
489,Solutions | #30daysofcodewithGFG | Day 14,/watch?v=BqTL8g0IBWE,1.2K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
490,Solutions | #30daysofcodewithGFG | Day 13,/watch?v=03bjAwDrAAo,1.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
491,Solutions | #30daysofcodewithGFG | Day 12,/watch?v=YIDbPXsyxhM,2.1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
492,Solutions | #30daysofcodewithGFG | Day 11,/watch?v=okwOQoJZsOU,4.1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
493,Complete Machine Learning Roadmap | GeeksforGeeks,/watch?v=s9HzfsNO9_4,19K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
494,Solutions | #30daysofcodewithGFG | Day 10,/watch?v=PlSr4_moZGA,12K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
495,10 Python Projects for Beginners | Ishan Sharma | Geeksforgeeks,/watch?v=gdaSQAqXIwI,84K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
496,Best Digital Marketing Tools in 2021 | Yaswanth | Geeksforgeeks,/watch?v=sZza9BnEaMM,1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
497,How to get Data Science Internship | Shivani Singh | GeeksforGeeks,/watch?v=_fR62smonRA,42K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
498,Frontend VS Backend Web Development | Which one is Right for you? | GeeksforGeeks,/watch?v=68ZZAJxCG3Y,14K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
499,How to get Internship at Google | Khushboo | GeeksforGeeks,/watch?v=N7Tgel4ka_M,100K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
500,Top 10 Most Popular Python Libraries | Yaswanth | GeeksforGeeks,/watch?v=0IbkMZHOsC0,56K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
501,Most Popular JavaScript Frameworks in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=ES3kW3mZbTs,6.3K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
502,How to Learn Any New Programming Language​ Efficiently | Radhika | GeeksforGeeks,/watch?v=NupFJUsLRpM,9.9K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
503,Introduction to C++ | Sample Video for C++ Foundation Course | GeeksforGeeks,/watch?v=wmje4-UG8Lc,185K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
504,How To Get Paid Internship in College | Ishan Sharma | GeeksforGeeks,/watch?v=M7Y2mtqq0eE,7.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
505,Reverse in STL | Sample Video for C++ Productivity Hacks | GeeksforGeeks,/watch?v=-NK9CQTdceg,4.1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
506,Top 8 Career Paths with Less/No Coding | Yaswanth |GeeksforGeeks,/watch?v=v4SgfTBodp8,122K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
507,Fast Input/Output | Sample Video for C++ Productivity Hacks | GeeksforGeeks,/watch?v=DhPMRStOU7o,14K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
508,Web Development Roadmap 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=k0NzJ3zyJ_k,77K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
509,Last 30 Days Strategy for GATE 2021 | Shilpa Jain | GeeksforGeeks,/watch?v=QIpkz_lxUVE,2.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
510,Top 7 Projects Ideas to Build in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=0Nmf_Ietlts,607K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
511,Top Machine Learning Tools & Frameworks 2021 | Yaswanth | GeeksforGeeks,/watch?v=zCsqYpWIHrw,13K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
512,Software Design Patterns - Why should you learn it? | GeeksforGeeks,/watch?v=LjREUbbuorc,5.4K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
513,SBI SO Exam 2021 | GeeksforGeeks,/watch?v=vAocdFaHLzs,4.5K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
514,Resolution Days 2021 | New Year Event | GeeksforGeeks,/watch?v=H7mZiZRZiDU,1.2K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
515,Kth Largest Element using Priority Queue | Rahul Singla | GeeksforGeeks,/watch?v=nJ4_1fw_7-w,6.7K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
516,5 Reasons to Learn Python in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=Z-epb7refsY,90K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
517,An Advice by your favorite YouTubers | #Skillitup | GeeksforGeeks,/watch?v=geTs41UoDtA,5.5K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
518,5 Resolutions for Developers in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=nVaRxNpoT2w,7.9K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
519,Segmented Sieve | Sample Video II for Essential Maths for CP | GeeksforGeeks,/watch?v=j0M8SF6daSs,26K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
520,Must Skills to Become Data Scientists in 2021 | Akash Kalra | GeeksforGeeks,/watch?v=zAJ8NVGwutA,6.4K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
521,Sieve of Eratosthenes | Sample Video II for Essential Maths for CP | GeeksforGeeks,/watch?v=NZ7-ntEgt6g,39K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
522,Check for Prime | Sample Video I for Essential Maths for CP | GeeksforGeeks,/watch?v=ZgFCZct3Pq0,14K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
523,Top 7 Programming Languages to Learn in 2021 | Ishan Sharma | GeeksforGeeks,/watch?v=34jzJ9i2BTY,61K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
524,GeeksforGeeks Premium,/watch?v=MudLC2PUzdY,2.6K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
525,How to score 55+ marks in GATE Exam | Shilpa Jain | GeeksforGeeks,/watch?v=W0q5LgB0PJI,15K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
526,What is Machine Learning ? | Sample Video for ML - Basic Level Course with Python | GeeksforGeeks,/watch?v=fHuwydryeKI,6.7K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
527,Second Largest Element in Array | Sample Video for DSA Foundation Course | GeeksforGeeks,/watch?v=BREO-7lVqR4,65K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
528,Working of List in Python | Sample Video for DS with Python Course | GeeksforGeeks,/watch?v=2AGU_u7pf8A,13K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
529,Introduction to Java | Sample Video for the Java Foundation Course | GeeksforGeeks,/watch?v=yeX5sFkwLrw,42K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
530,Introduction to Python | Sample Video for Python Foundation Course | GeeksforGeeks,/watch?v=KWnoiOimNbs,217K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
531,Last 2 Months Strategy for GATE 2021 | Shilpa Jain | GeeksforGeeks,/watch?v=VgPE3mBd-BU,3.6K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
532,Competitive Programming or Software Development ? | Radhika | GeeksforGeeks |,/watch?v=uWGWy8OEYLQ,16K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
533,Coding Round Contests - Test Series,/watch?v=HvNptfyNUto,8.4K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
534,Technical Scripter Event 2020 | GeeksforGeeks,/watch?v=wT7Eo_Sf5h0,1.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
535,Importance of DSA (Data Structures & Algorithms) | Radhika Jhunjhunwala | GeeksforGeeks,/watch?v=ke1WY5tWMWo,28K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
536,7 Tips for Effective Technical Articles | Akash Kalra | GeeksforGeeks,/watch?v=J7XNlGDRSz4,15K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
537,Complete Interview Preparation to Crack Coding Interviews | GeeksforGeeks,/watch?v=3gKvYR0P2F0,1.9M views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
538,How To Begin With Competitive Coding ? | GeeksforGeeks,/watch?v=qZNRKB0uR5o,116K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
539,Remove Common Elements & Concatenate | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=IO1X5-hO450,3.9K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
540,Roof Top | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=JYcB0hF88bs,2K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
541,Minimum Element in a Sorted & Rotated Array | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=3NDTaC4scMM,11K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
542,Check if Array is Sorted & Rotated | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=41YClEVwwd8,14K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
543,Rearrange an array in Max & Min Form | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=oK0FKG5kigo,14K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
544,Minimum Adjacent Absolute Difference in Circular Array | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=G-vouVriEvY,2.6K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
545,Finding Number of Pairs | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=CafQe7sfdfY,7.2K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
546,Maximum Occurred Integer in N Ranges | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=czJe_yO1ruI,10K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
547,Check if String is Isogram | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=Y3T03b8cQ2k,4.3K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
548,Frequency of Limited Range Array Elements | DSA | Programming Tutorials | GeeksforGeeks,/watch?v=B2hI-QPoisk,16K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
549,Closer To Sort | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=5qVSEngNtL4,1.9K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
550,Top Code Conventions to stand out in an interview | GeeksforGeeks,/watch?v=aC3k8yUkMZM,2.6K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
551,Geek Week | 2020 | Coders’ Paradise,/watch?v=1N_6xyWiphM,4.9K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
552,Tips For Coding Interviews | Dos and Don'ts | GeeksforGeeks,/watch?v=sk7wNajoyKY,8.4K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
553,Triplet Sum in an Array | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=o7HykueZVs4,19K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
554,The Biggest Festival For Programmers !,/watch?v=wVD7gPanka4,36K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
555,Minimum Index Character | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=6nWWUYNnpXM,3.5K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
556,Pangram Checking | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,/watch?v=Yv4ARV-Hrow,4.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
557,Sample Video for the Java Collections Course | GeeksforGeeks,/watch?v=Tf8vkq-Q9A8,5.4K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
558,Sample Video for SDE Theory Course | GeeksforGeeks,/watch?v=t83Yah6invc,3.1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
559,Sample Video for Object Oriented Design Course  | GeeksforGeeks,/watch?v=JHZOr_Fg2zk,2.2K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
560,Case-Specific Sorting of Strings |Data Structures & Algorithms| Programming Tutorials|GeeksforGeeks,/watch?v=icb4ydeBN9g,2.5K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
561,Vertical Width of Binary Tree |Data Structures & Algorithms| Programming Tutorials | GeeksforGeeks,/watch?v=_eCUwPPbZXk,2.1K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
562,Machine learning and Data science fundamentals | GeeksforGeeks,/watch?v=ZqjBPYX_2bk,3.8K views,3 years ago,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
